Industry_Sector,Round,Investor_Equity_Total,Age,Round_Equity_Total,Company_Status,Investment_Date,Num_Investors,Disclosed_Equity_Contribution,Location,Duration
Technology,2,2069000,0,,Active,2016-12-07,2,6068900,Massachusetts,20
Consumer Non-Cyclicals,1,6072000,28,,Active,2019-04-15,2,7622000,Montana,507
Industrials,2,3000000,0,,Active,2020-10-21,2,6066000,Virginia,392
Basic Materials,2,2000000,48,,Active,2013-01-14,14,80038100,California,2787
Technology,2,50000,29,,Active,2019-10-15,2,6050000,Pennsylvania,717
Healthcare,8,745000,32,,Active,2014-04-04,8,6043900,Missouri,969
Technology,6,1800000,36,,Acquisition,2015-04-09,6,6043200,Tennessee,1885
Technology,2,6031000,23,,Active,2017-01-03,3,16688000,New York,7
Financials,2,0,2,,Active,2012-07-11,2,6028000,California,3220
Technology,2,5025000,29,,Acquisition,2016-07-27,3,6225100,New York,436
Technology,1,6028000,24,,Active,2022-01-31,1,6028200,Massachusetts,1
Healthcare,4,1660000,41,,Acquisition,2015-06-17,4,6017100,Utah,1816
Technology,3,1500000,0,,Active,2013-07-10,8,20774000,Indiana,1237
Healthcare,3,3125000,23,,Active,2012-12-04,5,11044000,California,857
Healthcare,1,6024000,41,,Active,2014-10-01,3,17320000,California,376
Healthcare,3,2100000,65,,Active,2017-06-05,3,6020000,Colorado,662
Healthcare,1,6022000,14,,Active,2021-03-01,2,6022000,Oregon,24
Technology,1,6017000,0,,Active,2021-09-03,1,6017000,New York,6
Industrials,4,884000,0,,Active,2015-06-26,7,6010200,Pennsylvania,521
Healthcare,2,3940000,25,,Active,2014-11-11,4,16014000,California,15
Healthcare,1,6008000,92,,Active,2012-09-12,5,25128900,North Carolina,1275
Technology,1,6007000,38,,Active,2016-02-29,3,15299000,Maryland,1121
Basic Materials,1,6012000,44,,Active,2021-08-12,1,6012000,California,139
Technology,2,4500000,31,,Acquisition,2012-03-16,2,6000000,New York,1718
Technology,1,6000000,0,,Acquisition,2013-10-08,2,30000000,California,1147
Technology,1,6000000,6,,Pending Acquisition,2013-08-13,1,6000000,California,1203
Technology,1,5996000,29,,Active,2013-07-08,12,87435700,California,2196
Technology,1,0,0,,Active,2016-01-08,2,7499000,Georgia,325
Consumer Non-Cyclicals,1,6000000,0,,Active,2016-07-22,1,6000000,Massachusetts,129
Technology,2,3000000,0,,Active,2015-09-08,3,9500000,California,447
Real Estate,2,1000000,18,,Active,2014-08-19,2,5999900,Georgia,832
Technology,1,6000000,17,,Active,2016-06-01,1,6000000,New York,180
Technology,2,5000000,26,,Active,2016-03-11,3,6000000,California,262
Technology,2,2000000,0,,Active,2016-06-14,4,11000000,California,1988
Technology,1,6000000,29,,Pending Acquisition,2012-06-14,3,6000000,California,660
Technology,1,6000000,42,,Acquisition,2012-07-16,3,8145000,Kansas,628
Healthcare,1,6000000,27,,Active,2012-07-11,3,8001000,Utah,638
Technology,1,6000000,15,,Active,2012-03-20,1,6000000,California,751
Healthcare,3,2000000,57,,Active,2012-10-10,11,28804000,California,547
Technology,2,2000000,35,,Active,2012-12-13,7,44793800,Georgia,2773
Consumer Cyclicals,3,0,9,,Acquisition,2012-10-09,3,6000200,California,548
Healthcare,1,6000000,72,,Went Public,2013-04-01,4,27050000,New Jersey,334
Consumer Cyclicals,3,0,30,,Acquisition,2013-06-28,4,7500000,California,386
Technology,1,6000000,0,,Active,2014-09-10,1,6000000,Georgia,28
Technology,1,6000000,46,,Active,2014-11-05,2,23100000,California,2385
Technology,1,6000000,0,,Active,2013-10-15,5,56500000,Illinois,435
Industrials,1,6000000,32,,Active,2013-09-13,2,16000000,Florida,472
Technology,1,6000000,27,,Active,2015-03-25,2,7500000,New York,2233
Technology,2,5000000,38,,Acquisition,2012-02-28,6,119800100,Michigan,3272
Industrials,1,6000000,0,,Active,2015-05-19,1,6000000,California,2
Technology,1,6000000,23,,Active,2012-07-03,3,26000400,Illinois,3258
Technology,1,6000000,0,,Active,2015-08-07,1,6000000,California,0
Technology,1,6000000,45,,Active,2012-09-24,8,140034500,California,1060
Technology,1,6000000,40,,Active,2012-05-01,7,86606300,New York,1240
Technology,1,6000000,0,,Active,2015-09-16,1,6000000,California,9
Technology,1,6000000,25,,Acquisition,2013-01-31,1,6000000,California,1000
Healthcare,1,0,0,,Bankruptcy - Chapter 11,2012-04-11,7,118924900,Massachusetts,1329
Industrials,2,6000000,0,,Active,2013-07-31,3,12000000,Massachusetts,889
Technology,1,6000000,0,,Active,2015-08-07,1,6000000,Illinois,5
Healthcare,1,6000000,0,,Active,2015-08-12,1,6000000,Georgia,14
Financials,1,6000000,0,,Active,2015-05-15,1,6000000,California,1
Technology,1,6000000,0,,Acquisition,2015-08-14,3,19970000,Texas,1
Technology,1,6000000,9,,Active,2012-10-15,1,6000000,California,3042
Consumer Non-Cyclicals,1,6000000,0,,Active,2015-06-03,2,16500000,Texas,1624
Consumer Cyclicals,2,0,7,,Active,2015-08-14,2,6000000,California,410
Technology,1,6000000,33,,Acquisition,2016-09-20,1,6000000,California,21
Real Estate,1,6000000,38,,Went Public,2016-02-23,2,26000000,New York,2
Technology,1,6000000,61,,Acquisition,2012-02-07,2,6000000,Texas,1047
Technology,1,6000000,26,,Active,2012-03-07,2,8100000,California,764
Technology,1,6000000,27,,Pending Acquisition,2012-03-21,6,22889700,California,1428
Technology,1,6000000,40,,Active,2012-05-08,2,30250000,New York,785
Healthcare,1,6000000,0,,Active,2012-04-05,19,78681000,New York,1295
Technology,1,6000000,0,,Active,2012-07-20,1,6000000,California,629
Technology,1,6000000,63,,Acquisition,2014-03-06,1,6000000,California,35
Technology,1,6000000,38,,Acquisition,2013-03-05,3,12317000,New Hampshire,2212
Consumer Cyclicals,1,6000000,38,,Active,2017-02-27,1,6000000,Texas,5
Technology,4,3500000,27,,Active,2017-04-06,4,5999700,California,1723
Technology,2,3000000,0,,Active,2017-05-04,2,6000000,California,2
Technology,2,2000000,15,,Active,2016-04-06,5,32000100,Washington,1023
Technology,1,6000000,37,,Active,2017-02-27,3,28500000,California,108
Technology,1,6000000,40,,Active,2017-05-09,2,21000000,Massachusetts,1161
Technology,1,6000000,17,,Active,2017-06-09,1,6000000,California,1344
Technology,1,6000000,0,,Active,2017-05-18,1,6000000,Minnesota,51
Consumer Cyclicals,1,6000000,0,,Active,2014-07-10,1,6000000,New York,1095
Technology,1,6000000,29,,Active,2015-11-10,3,13199000,California,652
Technology,3,4000000,0,,Acquisition,2017-08-07,6,6500000,New York,865
Technology,1,6000000,45,,Active,2014-10-09,6,19000200,California,1610
Consumer Non-Cyclicals,1,6000000,0,,Active,2012-01-24,4,17750000,Colorado,2116
Basic Materials,1,6000000,33,,Acquisition,2017-11-08,2,18000000,California,2
Technology,1,6000000,0,,Merger,2014-01-28,3,12336000,Colorado,1407
Technology,1,6000000,0,,Active,2015-11-19,4,116000100,California,804
Technology,1,6000000,40,,Active,2016-04-27,6,285500800,Texas,2101
Technology,1,6000000,34,,Active,2016-11-11,7,29321300,California,1909
Healthcare,1,6000000,41,,Active,2015-06-05,4,225967200,California,1007
Technology,1,6000000,0,,Active,2018-03-09,1,6000000,Nevada,3
Technology,2,1000000,14,,Active,2018-03-15,2,6000000,California,1
Technology,1,6000000,0,,Active,2013-08-05,1,6000000,Illinois,2868
Technology,1,6000000,0,,Active,2016-09-30,7,58280200,California,1412
Basic Materials,1,6000000,33,,Active,2014-08-28,3,6000000,Texas,1323
Technology,1,6000000,0,,Acquisition,2012-12-04,1,6000000,California,2485
Industrials,2,6000000,0,,Acquisition,2013-06-06,3,21000000,California,2301
Industrials,1,6000000,0,,Active,2017-07-11,3,20000000,California,309
Technology,1,6000000,31,,Active,2016-08-03,3,97000000,California,675
Consumer Cyclicals,1,6000000,0,,Active,2018-03-06,1,6000000,New York,102
Technology,1,6000000,30,,Active,2014-06-17,4,132499800,D. of Columbia,1485
Consumer Cyclicals,1,6000000,43,,Active,2015-07-20,2,20000000,California,1614
Technology,1,6000000,44,,Active,2018-08-21,1,6000000,New York,2
Industrials,1,6000000,57,,Active,2018-09-24,3,19000000,California,1005
Technology,1,6000000,29,,Acquisition,2018-05-02,3,7300000,California,1162
Technology,1,6000000,50,,Active,2015-03-12,6,53250000,New York,2275
Healthcare,1,6000000,96,,Went Public,2013-01-10,7,123653000,California,2094
Academic & Educational Services,2,6000000,9,,Active,2018-10-10,3,7000000,California,2
Industrials,1,6000000,71,,Active,2018-03-28,4,67444000,California,217
Technology,1,6000000,23,,Active,2018-11-20,1,6000000,California,10
Technology,1,6000000,0,,Active,2018-12-10,2,16999800,New York,1
Technology,1,6000000,0,,Active,2018-12-18,2,24000000,California,2
Technology,1,6000000,0,,Active,2019-01-03,1,6000000,California,5
Technology,1,6000000,50,,Active,2019-02-19,1,6000000,California,2
Technology,1,6000000,26,,Active,2019-02-20,1,6000000,California,5
Industrials,2,6000000,0,,Active,2019-02-26,2,6000000,California,10
Technology,1,6000000,20,,Active,2019-04-29,2,6000000,New York,178
Technology,2,0,37,,Active,2019-02-06,4,36000400,California,86
Technology,1,6000000,0,,Active,2018-11-28,1,6000000,California,164
Consumer Non-Cyclicals,1,6000000,28,,Active,2019-05-09,1,6000000,New York,5
Consumer Cyclicals,2,4000000,41,,Active,2019-05-13,3,6250000,Tennessee,99
Technology,1,6000000,41,,Acquisition,2019-05-20,1,6000000,Massachusetts,3
Technology,3,4233000,29,,Active,2019-06-03,3,6000000,North Carolina,713
Academic & Educational Services,1,6000000,53,,Active,2019-06-06,2,5999700,California,957
Technology,1,6000000,16,,Active,2016-05-11,7,389822000,California,1361
Technology,1,6000000,38,,Active,2020-02-18,1,6000000,California,1
Technology,1,6000000,51,,Active,2020-03-31,1,6000000,Illinois,1
Consumer Non-Cyclicals,3,1000000,0,,Active,2020-04-02,3,6000000,Delaware,1
Technology,1,6000000,0,,Active,2020-04-15,2,6000000,California,1
Industrials,1,6000000,57,,Active,2018-09-24,3,41000000,California,570
Technology,1,6000000,20,,Active,2020-08-18,1,6000000,California,276
Technology,1,6000000,44,,Active,2020-09-02,1,6000000,Colorado,1
Technology,1,6000000,0,,Active,2020-09-03,1,6000000,California,278
Technology,1,6000000,0,,Active,2020-09-01,1,6000000,California,10
Technology,1,6000000,57,,Active,2020-09-24,1,6000000,Florida,1
Technology,1,6000000,0,,Active,2020-09-29,2,24565000,Utah,197
Industrials,1,6000000,0,,Active,2020-10-14,1,6000000,Georgia,308
Healthcare,1,6000000,73,,Active,2020-10-13,3,24019000,California,6
Technology,1,6000000,11,,Acquisition,2020-11-18,1,6000000,California,1
Technology,1,6000000,0,,Active,2020-12-09,1,6000000,Massachusetts,14
Technology,1,6000000,10,,Active,2020-10-28,1,6000000,California,232
Healthcare,1,6000000,73,,Active,2020-12-23,1,6000000,Minnesota,27
Technology,1,6000000,25,,Active,2021-01-21,1,6000000,Massachusetts,1
Industrials,1,6000000,37,,Active,2021-01-27,1,6000000,Florida,104
Healthcare,2,3563000,0,,Active,2021-01-26,2,6000100,Ohio,18
Technology,1,6000000,25,,Active,2021-02-10,1,6000000,California,2
Technology,1,6000000,38,,Active,2021-02-18,2,7400000,Ohio,1
Technology,1,6000000,26,,Active,2021-02-25,1,6000000,California,257
Technology,2,6000000,26,,Active,2021-03-15,2,6000000,California,79
Consumer Non-Cyclicals,1,6000000,8,,Pending Acquisition,2014-09-04,1,6000000,California,1742
Technology,1,6000000,43,,Acquisition,2019-07-30,1,6000000,Indiana,919
Consumer Non-Cyclicals,2,0,0,,Active,2019-09-19,2,6000000,California,7
Consumer Cyclicals,1,6000000,0,,Active,2019-10-30,1,6000000,California,1
Technology,2,3000000,0,,Active,2019-10-31,2,6000000,Utah,5
Basic Materials,1,6000000,23,,Active,2019-12-04,1,6000000,California,2
Technology,1,6000000,0,,Active,2019-12-05,1,6000000,California,5
Technology,1,6000000,13,,Acquisition,2020-01-20,1,6000000,Illinois,1
Technology,1,6000000,31,,Active,2019-11-25,1,6000000,Virginia,67
Industrials,1,6000000,38,,Active,2022-02-16,1,6000000,California,1
Consumer Cyclicals,1,6000000,37,,Active,2021-07-21,1,6000000,California,1
Technology,1,6000000,19,,Active,2021-08-03,1,6000000,California,52
Technology,1,6000000,31,,Active,2021-08-16,1,6000000,California,2
Financials,1,6000000,0,,Active,2021-08-23,1,6000000,Arkansas,1
Technology,1,6000000,32,,Active,2021-09-13,1,6000000,Massachusetts,1
Consumer Cyclicals,1,6000000,0,,Active,2021-09-15,1,6000000,Nebraska,1
Technology,1,6000000,0,,Active,2021-09-16,1,6000000,Washington,105
Industrials,1,6000000,39,,Active,2021-04-01,1,6000000,California,173
Technology,1,6000000,0,,Active,2021-10-08,1,6000000,California,3
Technology,1,6000000,0,,Active,2021-10-12,1,6000000,Texas,83
Technology,2,375000,28,,Active,2021-10-15,3,6250600,California,1
Technology,1,6000000,27,,Active,2021-04-01,2,7399800,Massachusetts,274
Healthcare,1,6000000,0,,Active,2021-04-20,1,6000000,California,203
Technology,1,6000000,16,,Active,2021-04-26,1,6000000,California,1
Consumer Non-Cyclicals,1,6000000,40,,Active,2021-04-27,1,6000000,Pennsylvania,2
Technology,1,6000000,28,,Active,2021-05-06,1,6000000,California,187
Technology,1,6000000,76,,Active,2021-05-05,1,6000000,North Carolina,7
Healthcare,1,6000000,0,,Active,2021-06-02,1,6000000,Texas,19
Technology,1,6000000,17,,Active,2021-06-08,1,6000000,Vermont,222
Technology,1,6000000,0,,Active,2021-07-07,1,6000000,California,9
Industrials,1,6000000,36,,Active,2021-11-05,2,81000000,Washington,3
Technology,1,6000000,0,,Active,2021-11-10,1,6000000,California,2
Technology,1,6000000,0,,Active,2021-07-21,1,6000000,California,128
Consumer Cyclicals,1,6000000,0,,Active,2021-11-18,1,5999700,California,2
Technology,1,6000000,0,,Active,2021-11-20,1,6000000,New York,2
Technology,1,6000000,35,,Active,2021-11-22,1,6000000,California,1
Consumer Non-Cyclicals,1,6000000,35,,Active,2021-11-23,1,6000000,New York,76
Industrials,1,6000000,6,,Active,2021-12-02,1,6000000,West Virginia,4
Industrials,1,6000000,11,,Active,2021-12-07,1,6000000,California,1
Technology,1,6000000,47,,Active,2021-12-08,1,6000500,California,1
Technology,1,5999000,12,,Active,2021-12-20,1,5999100,New York,49
Technology,1,6000000,12,,Active,2021-12-21,1,6000000,California,1
Technology,1,6000000,0,,Active,2021-11-04,1,6000000,California,58
Technology,1,6000000,11,,Active,2021-12-16,1,6000000,California,27
Technology,1,6000000,25,,Active,2022-01-19,1,6000000,New York,0
Financials,1,6000000,0,,Active,2022-01-20,1,6000300,Kansas,1
Financials,1,6000000,25,,Active,2022-01-26,1,5999700,Texas,1
Technology,1,6000000,61,,Active,2022-02-01,2,5999700,Massachusetts,1
Consumer Non-Cyclicals,1,6000000,37,,Active,2022-02-08,1,6000000,Maryland,1
Consumer Non-Cyclicals,1,5992000,0,,Active,2020-07-16,1,5992000,North Carolina,19
Technology,4,50000,0,,Active,2020-11-30,5,6076000,Arkansas,88
Technology,1,5976000,3,,Active,2021-03-26,1,5976000,Florida,5
Technology,3,3400000,0,,Acquisition,2014-06-06,4,6010000,Virginia,906
Technology,3,1100000,18,,Active,2018-06-28,3,5950000,California,266
Healthcare,2,4407000,32,,Active,2021-08-25,2,5949900,Pennsylvania,134
Consumer Cyclicals,1,5950000,32,,Active,2021-04-26,1,5949900,New York,14
Technology,3,5137000,35,,Active,2016-01-06,7,12912300,Maryland,1150
Technology,1,5920000,625,,Active,2022-01-20,1,5920000,California,1
Technology,2,907000,21,,Active,2013-01-11,3,5907100,Massachusetts,1417
Industrials,3,4512000,33,,Active,2016-04-01,4,11012000,Texas,241
Industrials,1,5912000,56,,In Registration,2013-09-10,15,474884700,California,785
Healthcare,1,5900000,0,,Active,2015-06-24,7,27794000,California,523
Technology,2,1900000,27,,Active,2012-04-04,5,23900000,Nebraska,905
Technology,2,400000,30,,Pending Acquisition,2012-10-10,5,72213900,New York,877
Industrials,1,5900000,0,,Active,2015-10-01,1,5900000,New York,4
Technology,2,1400000,51,,Active,2014-04-08,3,8399800,Florida,1884
Technology,3,1500000,0,,Active,2017-04-19,4,12399900,Colorado,44
Industrials,2,2500000,39,,Active,2018-04-13,2,5900200,California,3
Consumer Non-Cyclicals,3,0,0,,Active,2018-09-30,3,5900000,California,80
Technology,2,1700000,0,,Active,2019-01-31,5,79900200,California,131
Technology,3,0,0,,Active,2020-10-29,3,5900000,California,354
Consumer Non-Cyclicals,2,3400000,21,,Active,2019-10-03,2,5900000,California,652
Healthcare,1,5900000,0,,Active,2022-02-14,1,5900100,New Jersey,1
Industrials,1,5900000,39,,Active,2021-03-18,2,5900000,Massachusetts,16
Technology,1,5900000,28,,Active,2021-06-02,1,5900100,Illinois,250
Technology,1,5900000,0,,Active,2022-01-07,1,5900100,Washington,1
Consumer Non-Cyclicals,1,5886000,0,,Acquisition,2020-07-09,1,5886000,California,22
Technology,3,2289000,25,,Acquisition,2013-01-23,6,8990000,Colorado,1405
Healthcare,3,1213000,11,,Active,2015-02-18,5,32053400,Massachusetts,320
Technology,3,0,29,,Active,2015-11-10,4,6629200,New York,1428
Technology,4,0,12,,Active,2014-04-11,7,29510100,California,1531
Technology,5,409000,8,,Active,2017-12-11,6,6271000,Ohio,23
Technology,1,5867000,36,,Active,2012-12-26,8,26686200,Texas,1952
Consumer Non-Cyclicals,2,5873000,0,,Active,2020-05-05,2,5873000,Colorado,149
Technology,3,365000,0,,Acquisition,2016-04-21,4,7180000,Washington,221
Technology,3,1500000,14,,Active,2020-02-26,3,5859000,New York,223
Healthcare,1,5862000,0,,Acquisition,2020-08-24,3,11862000,Georgia,8
Technology,1,5856000,9,,Active,2021-01-07,1,5856000,Michigan,278
Technology,3,1500000,25,,Active,2013-02-01,6,45752000,Massachusetts,587
Healthcare,2,1850000,38,,Active,2020-12-23,2,5850000,Pennsylvania,2
Technology,2,3500000,34,,Acquisition,2018-10-23,3,7843800,Indiana,560
Academic & Educational Services,2,3500000,0,,Active,2020-04-16,2,5841000,Utah,95
Consumer Cyclicals,1,5827000,0,,Active,2014-07-29,1,5827000,California,2
Technology,2,1290000,10,,Active,2017-11-09,4,6949500,Tennessee,440
Technology,3,3840000,27,,Active,2015-07-02,4,8822900,New York,515
Healthcare,2,1200000,0,,Active,2016-01-08,3,13918000,Oregon,325
Consumer Non-Cyclicals,1,5819000,42,,Active,2020-06-19,2,13819200,New Jersey,388
Healthcare,2,4313000,31,,Acquisition,2013-07-15,4,22813000,Georgia,1232
Healthcare,3,1520000,0,,Went Public,2013-05-14,6,29992000,Massachusetts,466
Technology,1,5800000,0,,Active,2016-02-01,1,5800200,Massachusetts,1912
Healthcare,1,5800000,0,,Active,2012-11-01,2,7799900,Washington,524
Technology,1,5800000,17,,Active,2013-05-28,1,5800000,California,317
Consumer Cyclicals,2,4300000,43,,Active,2013-08-14,2,5800000,California,239
Technology,2,4160000,0,,Acquisition,2014-10-02,4,5800000,Michigan,230
Technology,1,5800000,21,,Active,2015-10-01,1,5800000,California,82
Healthcare,1,5800000,34,,Active,2013-10-23,5,31990200,New York,617
Industrials,1,5800000,48,,Active,2016-12-16,3,19412200,California,1551
Consumer Cyclicals,1,5800000,25,,Active,2019-02-21,2,18059800,New York,910
Technology,1,5800000,0,,Active,2020-07-10,1,5800200,California,299
Healthcare,2,2500000,46,,Active,2020-10-27,2,5800000,Florida,16
Technology,1,5805000,14,,Active,2021-06-08,1,5805000,New Jersey,29
